"","V1","V2","V3","V4"
"temp",NA,910544,923287,NA
"temp",2,910625,914241,NA
"temp",1,911657,925319,0
"temp",1,912644,932541,1
"temp",1,913240,900610,1
"temp",0,915177,926080,0
"temp",1,915596,932221,1
"temp",1,915719,920470,5
"temp",0,917715,922012,0
"temp",NA,917901,920554,NA
"temp",NA,918040,932394,NA
"temp",NA,919407,929043,NA
"temp",0,919479,917350,1
"temp",0,920835,902146,6
"temp",6,922144,921798,4
"temp",0,924721,912868,1
"temp",1,925136,924386,0
"temp",2,925704,905465,4
"temp",0,926886,910894,1
"temp",0,927184,933774,0
"temp",1,927549,922262,1
"temp",2,928782,916853,0
"temp",8,928951,933735,0
"temp",NA,929689,920764,NA
"temp",NA,929735,932188,NA
"temp",NA,930079,900919,NA
"temp",NA,932052,919121,NA
"temp",0,933390,907177,0
"temp",NA,933600,923042,NA
"temp",0,933806,925233,2
"temp",1,900215,911357,0
"temp",1,900299,924842,0
"temp",5,901906,908390,3
"temp",0,903157,901238,1
"temp",0,904922,900176,NA
"temp",2,905491,928870,9
"temp",NA,906363,928944,NA
"temp",-2,907549,915974,0
"temp",0,908753,922493,13
"temp",2,909009,931008,2
"temp",0,909400,919858,0
"temp",1,912631,921648,0
"temp",0,913436,923563,1
"temp",0,915188,913042,2
"temp",0,917565,930711,0
"temp",2,917770,931560,2
"temp",1,917831,914323,0
"temp",0,918078,924427,0
"temp",NA,919657,921538,NA
"temp",2,920646,926188,0
"temp",0,921250,911852,NA
"temp",0,921320,911753,2
"temp",0,921835,918826,0
"temp",NA,923348,904383,0
"temp",0,924456,931132,5
"temp",2,924805,917003,0
"temp",1,925799,920874,0
"temp",NA,927271,926074,NA
"temp",0,927403,927126,5
"temp",NA,927746,924168,NA
"temp",3,929947,919400,0
"temp",1,931920,930764,NA
"temp",-3,932758,912494,0
"temp",1,933446,916150,2
"temp",0,933807,903234,0
"temp",0,901227,900275,0
"temp",NA,902979,933255,NA
"temp",0,903030,914865,0
"temp",NA,908484,929887,NA
"temp",0,927163,932393,0
"temp",0,927394,921368,0
"temp",1,931377,929013,3
"temp",2,931807,928986,0
